Const,Your Rating,Date Rated,Title,Directors,Actors,Country,Year,Genres,Douban Rating,Num Votes,MyComment,URL,Cover URL,douban_id
tt3263904,4,2018-01-17,萨利机长,克林特·伊斯特伍德,"汤姆·汉克斯, 艾伦·艾克哈特, 劳拉·琳妮",美国,2016,"剧情, 传记",8.3,375735,震撼，虽然还是没看出克林特风格，但剪辑叙事很流畅，故事结局一种不同的热血,https://movie.douban.com/subject/26416603/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2363503306.jpg,26416603
tt4562518,4,2018-01-16,杰出公民,"加斯顿·杜帕拉特, 马里亚诺·寇恩","奥斯卡·马丁内兹, 达迪·布列瓦, 安德丽娅·弗里杰里奥",阿根廷 西班牙,2016,"剧情, 喜剧",8.4,105957,关于故乡,https://movie.douban.com/subject/26844922/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2441383861.jpg,26844922
tt0405094,4,2018-01-14,窃听风暴,弗洛里安·亨克尔·冯·多纳斯马尔克,"乌尔里希·穆埃, 马蒂娜·格德克, 塞巴斯蒂安·科赫",德国,2006,"剧情, 悬疑",9.2,619538,只是不懂那个人性的转折,https://movie.douban.com/subject/1900841/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1808872109.jpg,1900841
tt0783233,5,2018-01-14,赎罪,乔·赖特,"詹姆斯·麦卡沃伊, 西尔莎·罗南, 凯拉·奈特莉",英国 法国,2007,"剧情, 爱情, 悬疑",8.6,442764,有些错误永远得不到救赎，只是在战争背景下他们个人情感会稍显渺小，不过镜头配乐都很美,https://movie.douban.com/subject/1950148/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2174553771.jpg,1950148
tt0092263,4,2018-01-12,英雄本色,吴宇森,"周润发, 狄龙, 张国荣",中国香港,1986,"剧情, 动作, 犯罪",8.6,595343,小马哥原来是这个,https://movie.douban.com/subject/1297574/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2504997087.jpg,1297574
tt0102926,5,2018-01-12,沉默的羔羊,乔纳森·戴米,"朱迪·福斯特, 安东尼·霍普金斯, 斯科特·格伦",美国,1991,"剧情, 惊悚, 犯罪",8.9,990898,终于觉得不能因为题材惊悚自己胆小错过它了,https://movie.douban.com/subject/1293544/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1593414327.jpg,1293544
tt3262342,5,2018-01-12,至爱梵高·星空之谜,"多洛塔·科别拉, 休·韦尔什曼","道格拉斯·布斯, 罗伯特·古拉奇克, 埃莉诺·汤姆林森",英国 波兰,2017,"剧情, 动画, 传记",8.5,240465,很完美了，故事和画面都是,https://movie.douban.com/subject/25837262/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2506935748.jpg,25837262
tt4080598,4,2018-01-11,百元之恋,武正晴,"安藤樱, 新井浩文, 稻川实代子",日本,2014,"剧情, 运动",8.3,241591,毫无鸡汤感的励志，真的丧与真的坚毅，虽然前面几度看不下去,https://movie.douban.com/subject/25761178/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2205471169.jpg,25761178
tt2380307,4,2018-01-11,寻梦环游记,"李·昂克里奇, 阿德里安·莫利纳","安东尼·冈萨雷斯, 盖尔·加西亚·贝纳尔, 本杰明·布拉特",美国,2017,"喜剧, 动画, 音乐",9.1,1915151,配乐煽情，脑洞合理，故事很好，评价太高,https://movie.douban.com/subject/20495023/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2505426431.jpg,20495023
tt7830888,2,2018-01-10,前任3：再见前任,田羽生,"韩庚, 郑恺, 于文文",中国大陆,2017,"喜剧, 爱情",5.5,412469,女主一股大宝贝既视感，全员整容玻尿酸，女二宣扬的也都是微博公众号毒鸡汤，笑点梗也都是，感觉挺低俗。结局也是俗套的为了煽情,https://movie.douban.com/subject/26662193/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2508926717.jpg,26662193
tt0417976,2,2018-01-10,无极,陈凯歌,"张东健, 张柏芝, 真田广之",中国大陆 中国香港 日本 韩国,2005,"剧情, 动作, 奇幻",5.5,224592,,https://movie.douban.com/subject/1419969/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2167475807.jpg,1419969
tt6654316,4,2018-01-09,芳华,冯小刚,"黄轩, 苗苗, 钟楚曦",中国大陆,2017,"剧情, 历史, 战争",7.7,838899,老实说电影前期的宣传刻意煽情让我有些反感，以为会把感情都表现得浅白低俗，但还好故事还是讲好了,https://movie.douban.com/subject/26862829/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2507227732.jpg,26862829
tt0105695,4,2018-01-09,不可饶恕,克林特·伊斯特伍德,"克林特·伊斯特伍德, 吉恩·哈克曼, 摩根·弗里曼",美国,1992,"剧情, 西部",8.5,84208,那个西部片的克林特老了,https://movie.douban.com/subject/1293566/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1083392613.jpg,1293566
tt0118849,5,2018-01-08,小鞋子,马基德·马基迪,"默罕默德·阿米尔·纳吉, 阿米尔·法拉赫·哈什米安, 巴哈丽·西迪奇",伊朗,1997,"剧情, 家庭, 儿童",9.2,452674,看过许多滥用镜头渲染配乐煽情的矫情电影后，真挚的感情才是最动人的,https://movie.douban.com/subject/1303021/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2165511465.jpg,1303021
tt0103639,4,2018-01-08,阿拉丁,"罗恩·克莱蒙兹, 约翰·马斯克","斯科特·维内尔, 罗宾·威廉姆斯, 琳达·拉金",美国,1992,"喜剧, 动画, 冒险",8.3,86588,,https://movie.douban.com/subject/1299513/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1833285442.jpg,1299513
tt0360717,4,2018-01-08,金刚,彼得·杰克逊,"安迪·瑟金斯, 娜奥米·沃茨, 杰克·布莱克",新西兰 美国 德国,2005,"动作, 奇幻, 冒险",8.0,330041,,https://movie.douban.com/subject/1309043/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p858079649.jpg,1309043
tt0993846,4,2018-01-08,华尔街之狼,马丁·斯科塞斯,"莱昂纳多·迪卡普里奥, 乔纳·希尔, 玛格特·罗比",美国,2013,"剧情, 传记, 犯罪",8.1,501895,小李子也太拼了,https://movie.douban.com/subject/2997076/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2160254162.jpg,2997076
tt5699202,4,2018-01-07,时间代码,胡安乔·希门尼斯·佩纳,"Lali Ayguadé, Pep Domenech, 维森特·希尔",西班牙,2016,"爱情, 短片, 歌舞",8.1,12487,现代人的沉默，肢体能表达更多,https://movie.douban.com/subject/26789384/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2576463645.jpg,26789384
tt1001508,4,2018-01-06,他其实没那么喜欢你,肯·卡皮斯,"詹妮弗·安妮斯顿, 本·阿弗莱克, 詹妮弗·康纳利",美国 德国 荷兰,2009,"剧情, 喜剧, 爱情",7.8,449164,看标题以为只是毒鸡汤没想到还是有很多感动，还有就是好多jenie,https://movie.douban.com/subject/2161696/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p477821688.jpg,2161696
tt2527336,4,2018-01-06,星球大战8：最后的绝地武士,莱恩·约翰逊,"马克·哈米尔, 凯丽·费雪, 黛西·雷德利",美国,2017,"动作, 科幻, 冒险",7.1,159901,虽说没有看过前面故事，勉强能看懂，只是就难有情怀什么的共鸣,https://movie.douban.com/subject/22265634/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2506694509.jpg,22265634
tt13327842,4,2018-01-04,胜者即是正义SP,石川淳一,"堺雅人, 新垣结衣, 生濑胜久",日本,2013,"剧情, 喜剧",9.1,102359,一直以为古美门这种弱智似的表演怎么可能赢,https://movie.douban.com/subject/21332518/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2151557606.jpg,21332518
tt1895587,4,2018-01-01,聚焦,汤姆·麦卡锡,"马克·鲁法洛, 迈克尔·基顿, 瑞秋·麦克亚当斯",美国,2015,"剧情, 传记",8.8,276407,新年第一部电影，层层抽丝剥茧,https://movie.douban.com/subject/25954475/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2263822658.jpg,25954475
tt2659414,3,2017-12-31,7号房的礼物,李焕庆,"柳承龙, 朴信惠, 郑镇荣",韩国,2013,"剧情, 喜剧, 家庭",8.9,610522,这名字没想到还是沉重的剧情，很催泪，小女孩演技爆表，只是似乎看太多韩式套路，也不会觉得监狱能有如此人性，值8分中和一下,https://movie.douban.com/subject/10777687/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1816276065.jpg,10777687
tt0062622,4,2017-12-30,2001太空漫游,斯坦利·库布里克,"凯尔·杜拉, 加里·洛克伍德, 威廉姆·西尔维斯特",英国 美国,1968,"科幻, 惊悚, 冒险",8.9,382064,我看懂后再慢慢加星吧,https://movie.douban.com/subject/1292226/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2560717825.jpg,1292226
tt0361748,4,2017-12-29,无耻混蛋,昆汀·塔伦蒂诺,"布拉德·皮特, 梅拉尼·罗兰, 克里斯托弗·瓦尔兹",德国 美国,2009,"剧情, 犯罪",8.7,543242,还是喜欢不上昆丁，可还是得佩服他的独树一帜,https://movie.douban.com/subject/1438652/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2575043939.jpg,1438652
tt2592614,3,2017-12-28,生化危机：终章,保罗·安德森,"米拉·乔沃维奇, 伊恩·格雷, 艾丽·拉特",美国 德国 法国 加拿大 南非 澳大利亚 英国 日本 中国大陆,2016,"动作, 科幻, 恐怖",6.5,278851,一惊一乍的吓人,https://movie.douban.com/subject/20471852/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2429713841.jpg,20471852
tt0060474,3,2017-12-28,虎口脱险,热拉尔·乌里,"路易·德·菲奈斯, 布尔维尔, 克劳迪奥·布鲁克",法国 英国,1966,"喜剧, 战争",8.9,288668,小时候应该会笑得不行，现在看看笑不出来，,https://movie.douban.com/subject/1296909/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2399597512.jpg,1296909
tt0107156,5,2017-12-28,喜宴,李安,"赵文瑄, 归亚蕾, 郎雄",中国台湾 美国,1993,"剧情, 喜剧, 爱情",9.0,417921,微微太美了，李安太棒了，完全成功的中西文化碰撞,https://movie.douban.com/subject/1303037/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2249048907.jpg,1303037
tt3331846,4,2017-12-28,哆啦A梦：伴我同行,"八木龙一, 山崎贵","水田山葵, 大原惠美, 嘉数由美",日本,2014,"剧情, 动画",8.1,291664,,https://movie.douban.com/subject/25769362/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2244958975.jpg,25769362
tt3896198,4,2017-12-28,银河护卫队2,詹姆斯·古恩,"克里斯·帕拉特, 佐伊·索尔达娜, 戴夫·巴蒂斯塔",美国,2017,"动作, 科幻, 冒险",8.0,497855,笑点很冷很弱智很与众不同,https://movie.douban.com/subject/25937854/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2440935591.jpg,25937854
tt1424310,3,2017-12-28,十二生肖,成龙,"成龙, 权相佑, 廖凡",中国大陆 中国香港,2012,"喜剧, 动作, 冒险",6.8,386454,,https://movie.douban.com/subject/4212172/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1826580562.jpg,4212172
tt1055300,3,2017-12-28,画皮,"陈嘉上, 钱永强","周迅, 陈坤, 甄子丹",中国大陆 中国香港 新加坡,2008,"剧情, 爱情, 惊悚",6.8,468011,,https://movie.douban.com/subject/2135981/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p462058001.jpg,2135981
tt6267732,4,2017-12-28,失物招领,戴夫·穆林斯,杰克·布赖特,美国,2017,"动画, 短片",8.5,22488,,https://movie.douban.com/subject/26884340/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2505692311.jpg,26884340
tt0264464,5,2017-12-24,猫鼠游戏,史蒂文·斯皮尔伯格,"莱昂纳多·迪卡普里奥, 汤姆·汉克斯, 克里斯托弗·沃肯",美国 加拿大,2002,"剧情, 传记, 犯罪",9.1,1171384,智商高怎么都能赚钱，只是钱永远填补不了情感的缺失,https://movie.douban.com/subject/1305487/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p453924541.jpg,1305487
tt0914798,4,2017-12-22,穿条纹睡衣的男孩,马克·赫尔曼,"阿萨·巴特菲尔德, 维拉·法米加, 卡拉·霍根",英国 美国,2008,"剧情, 战争",9.2,627343,不敢看结局..不能接受,https://movie.douban.com/subject/3008247/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1473670352.jpg,3008247
tt2395427,4,2017-12-20,复仇者联盟2：奥创纪元,乔斯·韦登,"小罗伯特·唐尼, 克里斯·埃文斯, 克里斯·海姆斯沃斯",美国,2015,"动作, 科幻, 奇幻",7.5,531508,石大克的脑残粉,https://movie.douban.com/subject/10741834/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2229594647.jpg,10741834
tt0167404,4,2017-12-20,第六感,M·奈特·沙马兰,"布鲁斯·威利斯, 海利·乔·奥斯蒙, 托妮·科莱特",美国,1999,"剧情, 悬疑, 惊悚",8.9,621409,果然天才小男孩，他的眼神就可以看哭我了,https://movie.douban.com/subject/1297630/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2220184425.jpg,1297630
tt1563738,4,2017-12-20,一天,罗勒·莎菲,"安妮·海瑟薇, 吉姆·斯特吉斯, 汤姆·米森",美国 英国,2011,"剧情, 爱情",7.9,518654,不知道灵魂知己和生活伴侣哪个更难寻求,https://movie.douban.com/subject/4191644/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1103205323.jpg,4191644
tt4195368,4,2017-12-18,垫底辣妹,土井裕泰,"有村架纯, 伊藤淳史, 吉田羊",日本,2015,"剧情, 家庭",8.3,510114,努力可以自己决定，但是遇到老师和家庭才是最难的，而且这个励志根源并未感染到我,https://movie.douban.com/subject/26259677/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2329080834.jpg,26259677
tt0097165,5,2017-12-18,死亡诗社,彼得·威尔,"罗宾·威廉姆斯, 罗伯特·肖恩·莱纳德, 伊桑·霍克",美国,1989,剧情,9.2,847646,让我想起了小学的语文老师,https://movie.douban.com/subject/1291548/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2575465690.jpg,1291548
tt6335734,4,2017-12-17,春宵苦短，少女前进吧！,汤浅政明,"星野源, 花泽香菜, 神谷浩史",日本,2017,"喜剧, 爱情, 动画",8.7,148248,,https://movie.douban.com/subject/26935251/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2418455758.jpg,26935251
tt0381681,5,2017-12-17,爱在日落黄昏时,理查德·林克莱特,"伊桑·霍克, 朱莉·德尔佩, 弗农·多布切夫",美国 法国,2004,"剧情, 爱情",8.9,635749,操！ 太喜欢了 ，果然自己也隔段时间看心态也会随之变化,https://movie.douban.com/subject/1291990/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2191788134.jpg,1291990
tt0055256,4,2017-12-16,玉女风流,比利·怀尔德,"詹姆斯·卡格尼, 霍斯特·布赫霍尔茨, 帕梅拉·蒂芬",美国,1961,喜剧,8.8,24678,,https://movie.douban.com/subject/1298241/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2362942062.jpg,1298241
tt0371724,4,2017-12-16,银河系漫游指南,加斯·詹宁斯,"比尔·贝利, 安娜·钱斯勒, 沃维克·戴维斯",美国 英国,2005,"喜剧, 科幻, 冒险",8.1,124921,,https://movie.douban.com/subject/1292267/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1985335323.jpg,1292267
tt1867121,4,2017-12-16,我们学校的ET,朴光椿,"金秀路, 李汉伟, 白成铉",韩国,2008,喜剧,7.3,2455,,https://movie.douban.com/subject/3206352/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1298291412.jpg,3206352
tt1596363,4,2017-12-16,大空头,亚当·麦凯,"克里斯蒂安·贝尔, 史蒂夫·卡瑞尔, 瑞恩·高斯林",美国,2015,"剧情, 传记",8.5,256794,的找时间把专业名词了解一下，虽然已经很浅显了...,https://movie.douban.com/subject/26303622/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2283531871.jpg,26303622
tt0333528,3,2017-12-16,光复节特赦,金相辰,"车胜元, 薛景求, 宋允儿",韩国,2002,喜剧,7.4,2315,,https://movie.douban.com/subject/1308610/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2224054797.jpg,1308610
tt1193138,4,2017-12-12,在云端,贾森·雷特曼,"乔治·克鲁尼, 安娜·肯德里克, 维拉·法米加",美国,2009,"剧情, 喜剧, 爱情",7.9,224359,太喜欢法米加，心疼男主,https://movie.douban.com/subject/3077791/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2151251263.jpg,3077791
tt0098635,4,2017-12-09,当哈利遇到莎莉,罗伯·莱纳,"比利·克里斯托, 梅格·瑞恩, 凯丽·费雪",美国,1989,"剧情, 喜剧, 爱情",8.3,157171,画面主演似乎对我没什么吸引力,https://movie.douban.com/subject/1291842/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2172960925.jpg,1291842
tt0317248,4,2017-12-08,上帝之城,"费尔南多·梅里尔斯, 卡迪亚·兰德","亚历桑德雷·罗德里格斯, 莱安德鲁·菲尔米诺, 菲利佩·哈根森",巴西 法国,2002,"剧情, 犯罪",9.0,327755,看完就觉得不喜欢却在后来不自觉的回味起来，,https://movie.douban.com/subject/1292208/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p455677490.jpg,1292208
tt1602572,4,2017-12-08,岁月神偷,罗启锐,"吴君如, 任达华, 钟绍图",中国香港 中国大陆,2010,"剧情, 家庭",8.7,606470,不搞怪的吴君如也很美,https://movie.douban.com/subject/3792799/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p456666151.jpg,3792799
tt2179136,4,2017-12-07,美国狙击手,克林特·伊斯特伍德,"布莱德利·库珀, 西耶娜·米勒, 卢克·葛莱姆斯",美国,2014,"动作, 传记, 战争",7.7,125323,,https://movie.douban.com/subject/21263666/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2203481530.jpg,21263666
tt3498820,4,2017-12-07,美国队长3,"安东尼·罗素, 乔·罗素","克里斯·埃文斯, 小罗伯特·唐尼, 斯嘉丽·约翰逊",美国,2016,"动作, 科幻",7.9,484443,,https://movie.douban.com/subject/25820460/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2324472359.jpg,25820460
